name,city,state,website,phone,email,source_url,source_name,product_types_raw,processes_inferred,process_for_pages,moq,certs,notes
Paciguo Distribution,Dallas,TX,https://www.facebook.com/paciugo,(214) 682-0114,info@paciugo.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Lab testing services, Distributor, Freezer storage, Paper, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups, Free Consulting services",frozen,,,SQF; FDA,Specializes in small and start-ups
Beer Dudes Canning,Denton,TX,https://www.beerdudescanning.com,(972) 454-4191,info@beerdudescanning.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Cold packing, Metal, We can file forms and paperwork, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups, Larger volumes only, Free Consulting services, Paid Consulting services",beverage; canning,,,,Larger volumes only; Specializes in small and start-ups
TexBev Co-Packing & Manufacturing,Fort Worth,TX,https://www.texbev.com/,(469) 350-2612,sales@texbev.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Beverage Copacker, Packaging, Kosher, Certified Organic, Metal, Scale-up recipes, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, Business services, Other We specialize in small and start-ups",beverage,,,organic; kosher; SQF; gluten-free; USDA; Non-GMO; HACCP,
Bally Plus,GARLAND,TX,https://WWW.BALLYPLUS.COM,(972) 485-8878,garymurphy@ballyplus.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Refrigerated storage, Freezer storage, Dry shelf storage, Hot packing, Cold packing, Glass, Plastic, Metal, Private labeling, Other Larger volumes only",sauces; bottling,sauce/condiment,"MOQ of 5-10 pallets per item, per order)",,Larger volumes only
Cactus Juice Bottling,Graham,TX,https://www.cactusjuicebottling.com,1-800-305-6494,orders@cactusjuicetm.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Packaging, Drop-shipper, Distributor, Refrigerated storage, Dry shelf storage, Cold packing, Plastic, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, Free Consulting services",beverage; bottling,,,SQF,
Heritage Family Specialty Foods,Grand Prairie,TX,https://www.hfsfoods.com,800-648-2837,michael.moss@hfsfoods.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),Heritage Family Specialty Foods - Copacker,frozen; sauces,sauce/condiment,,organic,Contact: Don Barnes Description of services or product specialties: Organic/Natural Bak
Komplete Packaging,Grand Prairie,TX,https://www.kpak.com,(214) 252-8100,,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Packaging, Drop-shipper, Refrigerated storage, Freezer storage, Dry shelf storage, Hot packing, Cold packing, Kosher, CERTIFIED ORGANIC , Glass, Plastic, Metal, Paper, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups, Larger volumes only",,,,organic; kosher; SQF; AIB,Larger volumes only; Specializes in small and start-ups
The Spice Guild,Grand Prairie,TX,https://www.culinary-focus.com,(334) 799-5380,katherine@culinary-focus.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Business development consulting services, Kosher, CERTIFIED ORGANIC , Scale-up recipes, We can source (find) ingredients, Private labeling, We specialize in small and start-ups, Larger volumes only 2522 109th Street, Grand Prairie, TX 75050.",,,,organic; kosher,Specializes in small and start-ups
Curio Sweets,HOUSTON,TX,https://curiosweets.com/,(832) 840-4549,contact@curiosweets.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Product development services, QA/QC Product testing services, Recipe development, Lab testing services, Business development consulting services, Packaging, Refrigerated storage, Freezer storage, Dry shelf storage, Bakery, Scale-up recipes, Scale-up recipes, Private labeling, Business services",bakery,,MOQ (minimum,GFSI,
Nano Hemp Tech Labs,Houston,TX,https://nanohemptechlabs.com,(281) 541-0047,info@nanohemptechlabs.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Packaging, Dry shelf storage, Glass, Plastic, Scale-up recipes, Scale-up recipes, Private labeling, Other We specialize in small and start-ups, Larger volumes only",beverage,,,,Larger volumes only; Specializes in small and start-ups
Jananna Foods,Kilgore,TX,,903-984-2041,,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),P.O. Box,,,,,
Azar Nut Company,Paso,TX,https://www.azarnutco.com,800-351-8178,kim@azarnutco.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),,,,,kosher,"Contact: Kim Williams Description of services or product specialties: Kosher, Hard Cand"
Amigos Canning Co.,San Antonio,TX,,210-798-5360,,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),,canning,,,,
KT Element,San Antonio,TX,,(210) 320-3058,info@elementkombucha.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Packaging, Refrigerated storage, Certified Organic, Metal, Scale-up recipes, We can file forms and paperwork, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups, Paid Consulting services",beverage,,,organic,Specializes in small and start-ups
Wildway,San Antonio,TX,http://www.wildwayoflife.com,512-273-7530,info@wildwayoflife.com,https://www.nongmoproject.org/copacker/,Non-GMO Project Co-Packer Directory (fetched 2026-08-21),"Blending, mixing, pouch packaging, flat bag packaging, single serve packaging, bag-in-box packaging.",,,,SQF; organic; gluten-free; Non-GMO Project,Independent manufacturer listed on Non-GMO Project Co-Packer Directory.
The Ya-Hoo! Baking Company,Sherman,TX,https://www.yahoocake.com,800-575-9373,wholesale@yahoocake.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),The Ya-Hoo! Baking Company - Copacker,frozen,,,,Contact: Geoff Crowley Description of services or product specialties: Cakes/Pastries
Waco Bottling,Woodway,TX,https://www.wacobottling.com/,254-340-4679,contact@wacobottling.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),,beverage; sauces; bottling,sauce/condiment,,,
Kaurina's Ice Cream,,TX,https://www.kaurinas.com,(972) 888-9990,info@kaurinas.com,https://www.pickyourown.org/copackers-Texas.php,PickYourOwn.org Texas Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Business development consulting services, Refrigerated storage, Freezer storage, Dry shelf storage, Cold packing, Scale-up recipes, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, Business services, We specialize in small and start-ups, Paid Consulting services 75244.",frozen,,,,Specializes in small and start-ups
Factory6,American Fork,UT,https://www.factory6mfg.com/,(385) 387-1040,trsaccato@hotmail.com,https://www.pickyourown.org/copackers-Utah.php,PickYourOwn.org Utah Co-Packers (fetched 2026-08-21),"QA/QC Product testing services, Packaging, Private labeling, Othe",,,,,
Tall Hat Foods,Lindon,UT,https://www.tallhatfoods.com,(773) 657-4509,jason@tallhatfoods.com,https://www.pickyourown.org/copackers-Utah.php,PickYourOwn.org Utah Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Lab testing services, Packaging, Refrigerated storage, Freezer storage, Hot packing, Cold packing, CERTIFIED ORGANIC , Plastic, Scale-up recipes, We can source (find) packaging, Private labeling, Larger volumes only, Paid Consulting services",sauces,sauce/condiment,,organic,Larger volumes only
Cornaby's Specialty Foods & Co-Packing,Payson,UT,https://www.cornabys.com,(801) 754-4968,sales@cornabys.com,https://www.pickyourown.org/copackers-Utah.php,PickYourOwn.org Utah Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Packaging, Acidified canning, Low acid canning, Hot packing, Cold packing, Pickles, relishes, Glass, Plastic, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups, Larger volumes only, Paid Consulting services",acidified; bakery; canning; frozen; sauces; salsa,sauce/condiment,,,Larger volumes only
Maple Mountain Co-Packers,Provo,UT,http://mmcp.co/,(801) 960-3387,sales@gommcp.com,https://www.pickyourown.org/copackers-Utah.php,PickYourOwn.org Utah Co-Packers (fetched 2026-08-21),"Packaging, Dry shelf storage, Hot packing, Cold packing, Plastic, Metal, Paper, Business services, We specialize in small and start-ups, Larger volumes only",,,,FDA,Specializes in small and start-ups
SS Nutra,Sandy,UT,,(855) 339-0028,sales@ssnutra.co,https://www.pickyourown.org/copackers-Utah.php,PickYourOwn.org Utah Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Packaging, Drop-shipper, Glass, Plastic, Metal, Paper, Scale-up recipes, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, Business services, We specialize in small and start-ups 9587s 500w, Sandy, UT 84070.",,,,,Specializes in small and start-ups
Pasta by Valente,Charlottesville,VA,https://www.pastavalente.com,888-575-7670,retail@pastavalente.com,https://www.pickyourown.org/copackers-Virginia.php,PickYourOwn.org Virginia Co-Packers (fetched 2026-08-21),"Pasta by Valente - Copacker, Nut-free, Organic/Natural Vegetarian Pasta (dry). P. O. Box 2307, Charlottesville, VA 22902.",,,,organic; nut-free,
"Friendship Industries, Inc.",Harrisonburg,VA,https://friendship-industries.com/contract-packaging/,540-434-9586,sales@friendship-industries.com,https://www.pickyourown.org/copackers-Virginia.php,PickYourOwn.org Virginia Co-Packers (fetched 2026-08-21),,,,,,
Summit Beverage Group,Marion,VA,https://www.summitbeveragegroup.com/,(276) 781-0671,geofsoares@aol.com,https://www.pickyourown.org/copackers-Virginia.php,PickYourOwn.org Virginia Co-Packers (fetched 2026-08-21),Beverages,beverage,,600 bottles a min,organic; kosher; USDA,
Jody's Popcorn,Norfolk,VA,https://www.jodyspopcorn.com,(757) 422-8646,order@jodyspopcorn.com,https://www.pickyourown.org/copackers-Virginia.php,PickYourOwn.org Virginia Co-Packers (fetched 2026-08-21),"Drop-shipper, We specialize in small and start-ups",,,minimum quantities,kosher,
Ashman Manufacturing Company,Virginia Beach,VA,https://www.ashmanco.com,(757) 428-6734,natalie@ashmanco.com,https://www.pickyourown.org/copackers-Virginia.php,PickYourOwn.org Virginia Co-Packers (fetched 2026-08-21),"Product development services, QA/QC Product testing services, Recipe development, Lab testing services, Packaging, Dry shelf storage, Acidified canning, Hot packing, Cold packing, Glass, Plastic, Scale-up recipes, Scale-up recipes, We can file forms and paperwork, We can source (find) ingredients, We can source (find) packaging, Private labeling, Business services, We specialize in small and start-ups, Larger volumes only, Free Consulting services",acidified; canning,,,,Larger volumes only
"The Virginia Diner, Inc.",Wakefield,VA,https://www.vadiner.com,757-899-6213,sstephens@vadiner.com,https://www.pickyourown.org/copackers-Virginia.php,PickYourOwn.org Virginia Co-Packers (fetched 2026-08-21),"The Virginia Diner, Inc. - Copacker, Organic/Natural, Sugar Free Full-line Snacks, Nuts and Pretzels.",snacks,,,organic,Contact: Scott Stephens
Virginia Packing,detail. Based in Toano,VA,https://www.virginiapacking.com/,757 250 3764,contact@virginiapacking.com,https://www.pickyourown.org/copackers-Virginia.php,PickYourOwn.org Virginia Co-Packers (fetched 2026-08-21),"Specialty co-packer for cured meats, cheeses and other quality foods",meat,,,SQF; FDA; USDA,
Grafton Village Cheese,Grafton,VT,https://www.graftonvillagecheese.com,802-246-2221,info@graftonvillagecheese.com,https://www.pickyourown.org/copackers-Vermont.php,PickYourOwn.org Vermont Co-Packers (fetched 2026-08-21),"Grafton Village Cheese - Copacker, Cheese, Hors d'oeuvres/Appetizers. PO Box 87, Grafton, VT05146.",,,,,
"Olivia's Crouton Company, Inc.",New Haven,VT,https://www.oliviascroutons.com,888-425-3080,fwc@oliviascroutons.com,https://www.pickyourown.org/copackers-Vermont.php,PickYourOwn.org Vermont Co-Packers (fetched 2026-08-21),"Olivia's Crouton Company, Inc. - Copacker, Organic/Natural Crackers, Other Baked Goods, Salad Dressing and Other Snacks",snacks,sauce/condiment,,organic,
Freedom Foods LLC,Randolph,VT,https://www.freedon-foods.com,802-728-0070,cathy@freedom-foods.com,https://www.pickyourown.org/copackers-Vermont.php,PickYourOwn.org Vermont Co-Packers (fetched 2026-08-21),"Freedom Foods LLC - Copacker, Gluten-Free, Full-line Baking Mixes and Ingredients, full-line condiments and snacks, Breakfast Cereals, full-line spreads and syrup.",snacks,sauce/condiment,,gluten-free,
Vermont Pepper Works,S. Burlington,VT,https://www.vermontpepperworks.com,802-598-6419,jeff@vermontpepperworks.com,https://www.pickyourown.org/copackers-Vermont.php,PickYourOwn.org Vermont Co-Packers (fetched 2026-08-21),"49A Commerce Ave, S. Burlington, VT 05403.",,,Minimum quantity of 38 gallons,,
Green Mountain Co-Pack,Williston,VT,https://www.greenmountaincopack.com/,802-846-7639,mark@thirsty1.com,https://www.pickyourown.org/copackers-Vermont.php,PickYourOwn.org Vermont Co-Packers (fetched 2026-08-21),Specialty Food and Beverage Producer,beverage,,,,
Vermont Bottling Company,Williston,VT,https://www.vermontbottling.com,802-846-7639,info@vermontbottling.com,https://www.pickyourown.org/copackers-Vermont.php,PickYourOwn.org Vermont Co-Packers (fetched 2026-08-21),"Hot-fill, beverages, sauces, syrups, marinades",hot-fill; beverage; sauces; bottling,hot-fill; sauce/condiment,minimum quantity of 300 gallons,,
Nutty-Life,Woodstock,VT,https://www.nutty-life.com,802-478-4087,,https://www.pickyourown.org/copackers-Vermont.php,PickYourOwn.org Vermont Co-Packers (fetched 2026-08-21),"Beverage co-manufacturing facility 217-4 Maxham Meadow Way, Unit 1F, Woodstock, VT 05091.",beverage; bottling,,,,
Pulp Kitchen,,VT,https://www.pkjuice.com,203-927-8158,,https://www.pickyourown.org/copackers-Vermont.php,PickYourOwn.org Vermont Co-Packers (fetched 2026-08-21),"certified organic cold pressed company, beverage and food product developer and also a co packe",HPP; hot-fill; beverage,HPP; hot-fill,,organic,review: contradiction — see copackers-review.md
Kasilof Fish Company,Marysville,WA,https://www.kasilof.com,800-322-7552,info@kasilof.com,https://www.pickyourown.org/copackers-Washington.php,PickYourOwn.org Washington Co-Packers (fetched 2026-08-21),"3912 134th Street Northeast, Marysville, WA 98271.",seafood,,,organic; kosher,
Pine Creek Pack,Omak,WA,https://pinecreekpack.com/,509-826-8003 EXT 17,erics@pinecreekpack.com,https://www.pickyourown.org/copackers-Washington.php,PickYourOwn.org Washington Co-Packers (fetched 2026-08-21),,dairy,,,organic; gluten-free; kosher; nut-free,
Bumblebar,Spokane Valley,WA,https://www.bumblebar.com,509-924-2080 ext 7,glenn@bumblebar.com,https://www.pickyourown.org/copackers-Washington.php,PickYourOwn.org Washington Co-Packers (fetched 2026-08-21),"CERTIFIED ORGANIC , gluten free",,,,organic; gluten-free,
Bushel and Peck's,Beloit,WI,https://www.bushelandpecks.com/,608-363-3911,service@bushelandpecks.com,https://www.pickyourown.org/copackers-Wisconsin.php,PickYourOwn.org Wisconsin Co-Packers (fetched 2026-08-21),Co-Packing Facility,acidified; sauces,sauce/condiment,,,Contact: Jackie Gennet Email: service@bushelandpecks
